customer_id,terminal_id,transaction_date,amount
C043148556,3000217925,3/20/2025,3873462
C043148558,3000218094,1/7/2025,1582371
C043148566,3000218128,3/25/2025,843159
C043148567,3000218252,1/8/2025,4659382
C043148559,3000218331,3/7/2025,3913144
C043148581,3000218719,2/1/2025,300164
C043148580,3000218764,1/27/2025,2848637
C043148582,3000219060,3/6/2025,566212
C043148569,3000219101,1/10/2025,1361756
C043148568,3000219170,3/2/2025,2771867
C043148570,3000219338,3/19/2025,2925126
C043148583,3000219352,1/27/2025,813572
C043148584,3000219462,3/18/2025,2745088
C043148585,3000219541,3/11/2025,2250182
C043148571,3000219637,2/14/2025,2758289
C043148572,3000219699,3/28/2025,3435842
C043148586,3000219747,1/6/2025,996381
C043148573,3000220026,3/1/2025,1267407
C043148587,3000220071,3/13/2025,1994526
C043148588,3000220277,1/27/2025,3604070
C043148574,3000220325,2/3/2025,1724649
C043148590,3000220349,3/6/2025,108147
C043148589,3000220459,1/6/2025,809547
C043148591,3000220538,1/1/2025,4622164
C043148592,3000220617,1/25/2025,4687503
C043148575,3000220662,1/25/2025,4937587
C043148593,3000220992,3/15/2025,2909159
C043148594,3000221023,1/19/2025,2657180
C043148596,3000221418,1/11/2025,2722496
C043148576,3000221449,1/31/2025,3245522
C043148597,3000221717,1/11/2025,1705752
C043148577,3000221731,1/25/2025,4312105
C043148578,3000222192,2/21/2025,3938570
C043148599,3000222271,1/10/2025,3817121
C043148579,3000222477,2/26/2025,3506479
C043148601,3000222570,1/27/2025,231584
C043148598,3000222989,1/19/2025,4335848
C043148602,3000222707,3/10/2025,352858
C043148620,3000223089,2/13/2025,3944478
C043148621,3000223285,3/6/2025,43515
C043148623,3000223474,3/19/2025,2263148
C043148603,3000223498,2/7/2025,2703820
C043148622,3000223591,2/1/2025,4518238
C043148624,3000223670,2/1/2025,3783009
C043148604,3000223759,3/29/2025,2014848
C043148605,3000223814,1/18/2025,2747237
C043148606,3000223924,3/16/2025,3854064
C043148607,3000224268,1/14/2025,609126
C043148608,3000224457,1/24/2025,1251999
C043148625,3000224495,3/16/2025,2665313
C043148609,3000224756,1/22/2025,177689
C043148627,3000224811,3/7/2025,4090655
C043148610,3000224907,3/5/2025,1670299
C043148626,3000224983,1/27/2025,3623341
C043148628,3000225083,2/3/2025,1238018
C043148611,3000225100,3/24/2025,190084
C043148612,3000225148,1/15/2025,1662078
C043148629,3000225344,2/7/2025,2699324
C043148613,3000225461,2/3/2025,1596288
C043148630,3000225502,1/30/2025,3122318
C043148631,3000225540,1/3/2025,4067745
C043148615,3000225739,3/28/2025,3147956
C043148614,3000225849,1/24/2025,150089
C043148616,3000225973,3/28/2025,2573818
C043148632,3000226035,3/23/2025,3773898
C043148634,3000226107,1/17/2025,4113145
C043148635,3000226138,3/15/2025,2130501
C043148633,3000226279,1/11/2025,931854
C043148619,3000226509,3/30/2025,4916300
C043148618,3000226592,3/1/2025,4421828
C043148640,3000226640,3/1/2025,2244666
C043148636,3000226705,3/14/2025,3362868
C043148641,3000226736,2/10/2025,4495421
C043148637,3000226860,1/25/2025,3312550
C043148642,3000227472,2/14/2025,3660971
C043148643,3000228534,2/7/2025,991722
C043148638,3000228675,3/30/2025,4116911
C043148639,3000228792,1/15/2025,2093651
C043148660,3000228826,1/13/2025,4960521
C043148644,3000229122,2/14/2025,2461719
C043148661,3000229421,2/2/2025,3131948
C043148645,3000229469,3/2/2025,2798249
C043148646,3000229579,3/15/2025,4942973
C043148662,3000229603,2/26/2025,3680031
C043148663,3000229720,1/25/2025,3587937
C043148647,3000229892,1/4/2025,2768663
C043148665,3000230281,3/17/2025,3005794
C043148666,3000231099,3/7/2025,1786006
C043148648,3000231305,3/20/2025,1927477
C043148667,3000231343,3/13/2025,602293
C043148649,3000231680,3/10/2025,4619607
C043148650,3000231714,2/3/2025,1765958
C043148668,3000231738,1/5/2025,1858488
C043148669,3000231886,2/24/2025,437605
C043148651,3000232261,1/12/2025,1822261
C043148652,3000232302,3/9/2025,2137036
C043148670,3000232364,1/1/2025,2336405
C043148654,3000232450,3/4/2025,142338
C043148656,3000232546,3/9/2025,2509676
C043148653,3000232584,2/17/2025,1784526
C043148655,3000232632,1/5/2025,2216053
C043148671,3000232663,3/13/2025,4812981
C043148657,3000232869,1/4/2025,838001
C043148672,3000232900,1/31/2025,3270768
C043148658,3000232948,2/4/2025,2912695
C043148659,3000233048,2/4/2025,2827288
C043148680,3000233309,1/11/2025,300833
C043148681,3000233701,1/24/2025,914323
C043148683,3000233770,3/16/2025,3608738
C043148684,3000233835,3/1/2025,4046490
C043148685,3000233880,3/7/2025,1457088
C043148686,3000234100,2/13/2025,4604661
C043148674,3000234265,1/4/2025,4821858
C043148687,3000234399,2/2/2025,1447951
C043148673,3000234423,3/5/2025,2922087
C043148690,3000234612,3/18/2025,4863585
C043148692,3000234674,1/21/2025,1135606
C043148691,3000234791,1/9/2025,4528401
C043148678,3000234887,1/24/2025,1689796
C043148679,3000235011,2/9/2025,2426591
C043148700,3000235114,3/7/2025,1856738
C043148701,3000235310,1/15/2025,2120345
C043148702,3000235451,1/31/2025,1090687
C043148693,3000235664,3/24/2025,2384476
C043148695,3000235705,1/22/2025,4653900
C043148703,3000235736,1/8/2025,3933841
C043148694,3000235839,3/15/2025,4144586
C043148704,3000235963,3/11/2025,1928817
C043148696,3000236025,1/4/2025,3767361
C043148720,3000238146,1/11/2025,2492921
C043148698,3000246345,3/21/2025,2638930
C043148721,3000248088,1/24/2025,4951616
C043148699,3000250010,2/9/2025,2306089
C043148722,3000412421,3/12/2025,475543
C043148705,3000236939,2/20/2025,456550
C043148706,3000237204,2/3/2025,1919497
C043148723,3000237273,3/12/2025,4422103
C043148707,3000237613,1/26/2025,1511660
C043148708,3000237675,2/11/2025,4805838
C043148725,3000237716,2/13/2025,4298638
C043148726,3000237747,3/15/2025,2761491
C043148709,3000238036,2/27/2025,2961574
C043148711,3000238098,2/26/2025,3183507
C043148712,3000238122,1/10/2025,4435059
C043148710,3000238287,3/23/2025,3826441
C043148713,3000238342,3/16/2025,4610030
C043148714,3000238373,2/11/2025,2468364
C043148728,3000238476,3/27/2025,168046
C043148715,3000238490,2/5/2025,3435243
C043148730,3000238548,2/17/2025,330417
C043148727,3000238603,3/14/2025,1830674
C043148731,3000238830,1/20/2025,4504972
C043148732,3000238854,1/12/2025,1436570
C043148717,3000238885,2/6/2025,2133099
C043148718,3000239466,2/5/2025,4517426
C043148733,3000239480,2/5/2025,3934852
C043148734,3000240707,3/5/2025,3081502
C043148719,3000241223,3/4/2025,323827
C043148740,3000241546,3/22/2025,632174
C043148735,3000241591,1/1/2025,3073124
C043148741,3000241694,3/8/2025,3573457
C043148742,3000242110,1/17/2025,4549576
C043148736,3000242488,1/25/2025,3062724
C043148737,3000242701,2/17/2025,1385202
C043148738,3000243306,3/24/2025,362854
C043148743,3000243722,1/1/2025,397914
C043148739,3000243942,2/1/2025,1741807
C043148746,3000244138,2/1/2025,4417967
C043148744,3000244224,3/14/2025,4888192
C043148745,3000244262,2/15/2025,511167
C043148760,3000244389,2/22/2025,3133340
C043148747,3000244475,3/29/2025,2354783
C043148749,3000244695,1/10/2025,2539043
C043148748,3000244767,1/29/2025,2465867
C043148750,3000244891,2/10/2025,4618128
C043148761,3000245001,3/15/2025,1715756
C043148751,3000245362,2/17/2025,4142112
C043148762,3000245386,1/9/2025,674388
C043148763,3000245465,3/22/2025,4254857
C043148764,3000245733,2/6/2025,2308810
C043148765,3000245881,3/16/2025,2912872
C043148752,3000245946,3/24/2025,4413517
C043148766,3000246280,1/18/2025,4451374
C043148767,3000246534,3/30/2025,3948152
C043148753,3000246596,3/18/2025,4899071
C043148754,3000246709,1/25/2025,4028008
C043148768,3000246943,3/18/2025,4298903
C043148755,3000247146,2/22/2025,4910078
C043148756,3000247270,3/26/2025,2600373
C043148769,3000247328,3/13/2025,834620
C043148770,3000247490,2/4/2025,4874241
C043148759,3000247713,1/4/2025,1969094
C043148757,3000247809,2/3/2025,1443560
C043148758,3000247902,3/29/2025,1542056
C043148771,3000250223,3/3/2025,2703075
C043148772,3000250388,3/20/2025,1699155
C043148773,3000251529,1/19/2025,2116894
C043148774,3000252526,2/24/2025,4203396
C043148781,3000252667,3/15/2025,4641894
C043148780,3000252832,1/14/2025,3543031
C043148782,3000252863,3/28/2025,3728186
C043148783,3000253080,3/15/2025,4883699
C043148775,3000253121,3/13/2025,3531410
C043148776,3000253413,2/7/2025,1377079
C043148784,3000253444,3/1/2025,343787
C043148786,3000253482,1/22/2025,1331641
C043148787,3000253547,1/7/2025,3659918
C043148785,3000253695,2/17/2025,3868561
C043148779,3000253901,3/20/2025,3936963
C043148777,3000253963,2/7/2025,1074675
C043148778,3000254087,2/5/2025,163063
C043148788,3000254582,1/29/2025,3197173
C043148800,3000254609,2/28/2025,1265494
C043148803,3000254881,3/15/2025,2477845
C043148789,3000254922,1/22/2025,260556
C043148791,3000254946,1/15/2025,4195596
C043148801,3000254960,1/10/2025,194585
C043148802,3000254984,1/3/2025,2526160
C043148790,3000255125,2/24/2025,2743119
C043148793,3000255321,1/27/2025,638523
C043148792,3000255383,1/30/2025,553809
C043148794,3000255754,3/4/2025,1720769
C043148805,3000255929,1/12/2025,2460127
C043148806,3000255998,3/16/2025,2546819
C043148797,3000256043,3/13/2025,4404713
C043148807,3000256139,3/21/2025,2846016
C043148795,3000256225,3/30/2025,1576545
C043148796,3000256287,1/11/2025,3101003
C043148798,3000256476,2/14/2025,4645142
C043148799,3000256524,3/13/2025,1517364
C043148808,3000256737,3/20/2025,3883445
C043148820,3000256799,3/19/2025,3717732
C043148821,3000256861,3/10/2025,4118445
C043148809,3000257095,3/27/2025,4361495
C043148810,3000257239,2/23/2025,486049
C043148812,3000257277,3/20/2025,3949772
C043148813,3000257332,1/3/2025,833054
C043148823,3000257576,2/21/2025,4809795
C043148824,3000257648,3/27/2025,3036138
C043148825,3000257662,3/7/2025,4518176
C043148826,3000257727,2/6/2025,4580006
C043148822,3000257758,1/12/2025,1496640
C043148815,3000257978,3/16/2025,585595
C043148827,3000257992,1/31/2025,4755050
C043148816,3000258016,3/11/2025,3808340
C043148829,3000258085,3/8/2025,888255
C043148830,3000258140,1/24/2025,3223470
C043148814,3000258195,1/21/2025,2129967
C043148831,3000258645,3/25/2025,227843
C043148843,3000257930,2/18/2025,724504
C043148832,3000258731,1/23/2025,2705575
C043148817,3000259082,1/28/2025,4894699
C043148834,3000259501,2/27/2025,4469014
C043148833,3000259628,3/3/2025,1159722
C043148835,3000259707,3/2/2025,3367690
C043148818,3000259996,1/7/2025,3191817
C043148836,3000260024,2/11/2025,3100033
C043148819,3000260567,2/22/2025,2421121
C043148837,3000260639,2/26/2025,287986
C043148840,3000260701,2/6/2025,4901271
C043148841,3000260866,3/12/2025,2754629
C043148839,3000261069,2/18/2025,1960457
C043148844,3000261162,2/13/2025,767330
C043148838,3000261186,3/17/2025,3438407
C043148845,3000261344,3/8/2025,2485354
C043148860,3000261478,1/28/2025,3357418
C043148861,3000261674,1/27/2025,716093
C043148862,3000261708,2/26/2025,3317853
C043148846,3000262080,3/15/2025,85145
C043148863,3000262121,1/18/2025,3463263
C043148864,3000262437,3/23/2025,4403505
C043148847,3000262994,1/14/2025,4184821
C043148865,3000263111,2/20/2025,1550080
C043148848,3000264314,1/3/2025,813599
C043148866,3000265287,1/8/2025,30353
C043148867,3000265658,1/27/2025,3078606
C043148868,3000265696,2/9/2025,3440908
C043148849,3000265799,3/12/2025,3051483
C043148851,3000265902,3/20/2025,4733253
C043148852,3000266143,3/26/2025,698995
C043148853,3000266198,2/25/2025,327524
C043148870,3000266253,3/2/2025,3726900
C043148871,3000266318,1/12/2025,1735852
C043148869,3000266435,1/21/2025,2820800
C043148873,3000266583,1/1/2025,1099499
C043148874,3000266624,3/29/2025,1477229
C043148875,3000266679,3/16/2025,4549866
C043148854,3000266734,3/18/2025,3922947
C043148872,3000266758,2/8/2025,3541053
C043148855,3000266930,2/2/2025,3333939
C043148858,3000267298,3/16/2025,2496820
C043148859,3000267346,3/30/2025,2959024
C043148881,3000267638,2/15/2025,765221
C043148880,3000267786,3/5/2025,1553218
C043148882,3000268295,2/8/2025,2477735
C043148876,3000268381,2/18/2025,2808009
C043148883,3000268408,2/10/2025,2842344
C043148884,3000268422,3/2/2025,1651123
C043148877,3000268446,1/8/2025,4508916
C043148885,3000268484,3/10/2025,2272053
C043148878,3000268525,3/19/2025,580102
C043148879,3000269405,1/15/2025,264334
C043148886,3000269436,1/18/2025,1461485
C043148901,3000269546,3/28/2025,1048777
C043148900,3000269577,1/8/2025,818548
C043148887,3000270021,3/11/2025,4431157
C043148902,3000270083,2/18/2025,2085442
C043148888,3000270100,1/15/2025,4937459
C043148903,3000270148,1/18/2025,1023895
C043148889,3000270430,3/6/2025,4850711
C043148890,3000270708,2/16/2025,3774293
C043148892,3000270746,1/15/2025,173672
C043148891,3000270928,2/1/2025,4821229
C043148905,3000271042,3/19/2025,253707
C043148906,3000271183,3/10/2025,2919899
C043148893,3000271262,1/20/2025,45751
C043148907,3000271303,1/29/2025,604813
C043148894,3000271327,2/5/2025,2302274
C043148895,3000271688,2/2/2025,601229
C043148908,3000271839,1/14/2025,907201
C043148909,3000272087,2/9/2025,2707349
C043148896,3000272317,1/29/2025,4600487
C043148897,3000272393,2/19/2025,3103569
C043148898,3000272465,2/4/2025,4432674
C043148899,3000272496,2/23/2025,3226830
C043148910,3000272513,2/11/2025,3576665
C043148912,3000272740,3/26/2025,4586036
C043148920,3000272836,3/11/2025,1461738
C043148922,3000273417,1/10/2025,2846847
C043148913,3000273857,2/27/2025,2551960
C043148923,3000273912,2/10/2025,236282
C043148924,3000274263,2/19/2025,4402106
C043148915,3000274311,2/20/2025,1427059
C043148925,3000274335,2/26/2025,4805134
C043148926,3000274531,3/20/2025,3615558
C043148928,3000274579,1/8/2025,2104620
C043148929,3000274627,1/16/2025,3483422
C043148930,3000274658,1/7/2025,3415729
C043148917,3000274672,1/27/2025,3061971
C043148931,3000274737,1/30/2025,2384783
C043148927,3000274816,1/14/2025,2961612
C043148932,3000275064,1/25/2025,1422831
C043148918,3000275129,3/17/2025,2964998
C043148933,3000275222,1/29/2025,2077071
C043148934,3000275325,3/30/2025,2525273
C043148935,3000275473,1/14/2025,4095571
C043148936,3000275521,1/1/2025,4344692
C043148937,3000275758,2/20/2025,2789669
C043148919,3000275796,2/28/2025,3220819
C043148939,3000275844,2/11/2025,1034682
C043148960,3000275947,2/12/2025,4529092
C043148938,3000275992,1/17/2025,1199807
C043148940,3000276054,3/30/2025,1686993
C043148961,3000276229,2/15/2025,1666399
C043148941,3000276281,2/13/2025,1758362
C043148942,3000276470,2/22/2025,43397
C043148943,3000276669,3/25/2025,4250615
C043148944,3000276700,3/2/2025,2067684
C043148962,3000276896,1/19/2025,2417620
C043148945,3000277013,1/20/2025,3004803
C043148946,3000279873,1/15/2025,3599624
C043148963,3000279921,3/26/2025,4330801
C043148947,3000280121,3/29/2025,2294729
C043148964,3000280255,1/7/2025,2425417
C043148948,3000280293,3/23/2025,2346330
C043148965,3000280475,1/11/2025,3356119
C043148949,3000280602,1/7/2025,4781415
C043148966,3000280626,1/13/2025,3374286
C043148967,3000280664,1/27/2025,1046445
C043148968,3000280884,1/7/2025,1933963
C043148950,3000280925,2/2/2025,897843
C043148969,3000281001,1/5/2025,2986107
C043148970,3000281063,1/14/2025,4045486
C043148971,3000281104,3/3/2025,4859240
C043148953,3000281128,3/30/2025,3404246
C043148951,3000281283,2/14/2025,4195715
C043148952,3000281348,2/15/2025,4517234
C043148972,3000281434,2/28/2025,624676
C043148974,3000281678,2/21/2025,1544323
C043148954,3000281692,3/5/2025,2147629
C043148973,3000281829,2/21/2025,3742452
C043148975,3000281939,1/17/2025,808514
C043148955,3000282118,1/9/2025,1626937
C043148956,3000282259,1/9/2025,2593592
C043148976,3000282338,3/24/2025,2911518
C043148977,3000282675,3/1/2025,2937569
C043148958,3000282747,2/28/2025,4856056
C043148957,3000282912,1/6/2025,1275289
C043148978,3000283108,2/21/2025,3090824
C043148980,3000283335,1/11/2025,3487393
C043148981,3000283414,2/28/2025,195103
C043148979,3000283452,1/30/2025,2605294
C043148983,3000283524,1/3/2025,1484192
C043148982,3000283641,2/9/2025,3969416
C043148984,3000283816,2/3/2025,3447865
C043148985,3000283919,3/12/2025,1053349
C043148959,3000284198,2/13/2025,1212559
C043148986,3000284284,1/26/2025,1500961
C043149000,3000284473,2/16/2025,2896572
C043148987,3000284600,1/11/2025,3890383
C043148988,3000284648,2/12/2025,2035928
C043149001,3000284686,3/29/2025,1096882
C043148989,3000284727,1/25/2025,272877
C043148990,3000284961,2/5/2025,288294
C043148992,3000285030,1/29/2025,4150156
C043148993,3000285102,1/29/2025,914527
C043148991,3000285171,3/30/2025,4818976
C043148994,3000285281,2/3/2025,298534
C043149002,3000285339,2/17/2025,3333057
C043149003,3000285542,1/15/2025,2035937
C043149004,3000286130,1/11/2025,4349046
C043149006,3000286790,2/6/2025,2191873
C043149007,3000286824,1/23/2025,627590
C043148995,3000286855,3/28/2025,3136096
C043149008,3000287058,1/21/2025,4485463
C043148996,3000287151,2/2/2025,4735219
C043148997,3000287199,1/30/2025,4254050
C043148998,3000287230,3/16/2025,4373091
C043148999,3000287412,2/12/2025,3293042
C043149020,3000287546,3/9/2025,2532157
C043149021,3000287838,2/4/2025,3854634
C043149009,3000287986,3/25/2025,2042508
C043149022,3000288309,2/11/2025,3962761
C043149023,3000288701,1/7/2025,67553
C043149010,3000288828,1/16/2025,4460651
C043149012,3000289485,3/7/2025,2293568
C043149024,3000289629,3/27/2025,1743676
C043149025,3000290025,3/30/2025,1075601
C043149026,3000290063,1/26/2025,4363169
C043149013,3000290283,3/25/2025,4369402
C043149014,3000290427,3/18/2025,687077
C043149027,3000290465,3/10/2025,3376221
C043149015,3000290520,3/27/2025,4297321
C043149016,3000290661,3/9/2025,3863603
C043149028,3000290719,3/20/2025,4228841
C043149017,3000290733,2/1/2025,2157002
C043149018,3000290898,2/4/2025,3975269
C043149040,3000291091,3/28/2025,3788039
C043149019,3000291273,1/18/2025,854910
C043149041,3000291390,1/28/2025,4716977
C043149042,3000291462,2/4/2025,1081186
C043149029,3000291486,2/20/2025,1130084
C043149030,3000291761,3/18/2025,2452378
C043149031,3000292995,1/27/2025,1497737
C043149032,3000293088,2/25/2025,1237279
C043149043,3000293150,1/18/2025,1043188
C043149044,3000293284,3/3/2025,2631273
C043149045,3000293466,1/2/2025,4373818
C043149046,3000293521,3/15/2025,2041913
C043149033,3000293648,1/14/2025,4048664
C043149034,3000293662,3/17/2025,377267
C043149035,3000294016,1/14/2025,4594461
C043149036,3000294078,1/5/2025,2356677
C043149050,3000294140,3/11/2025,971716
C043149049,3000294229,3/7/2025,3366793
C043149037,3000294267,1/6/2025,2903560
C043149038,3000294322,3/2/2025,4390588
C043149039,3000294432,1/3/2025,3291582
C043149060,3000294542,2/25/2025,560300
C043149051,3000294621,2/26/2025,4153098
C043149052,3000294690,1/28/2025,104897
C043149061,3000295082,3/10/2025,1890993
C043149062,3000295185,2/17/2025,322400
C043149063,3000295446,1/15/2025,4066730
C043149064,3000295460,1/29/2025,3792743
C043149067,3000295714,1/11/2025,2582166
C043149053,3000295790,3/12/2025,3146524
C043149065,3000295817,3/7/2025,4183096
C043149066,3000295831,1/1/2025,635658
C043149068,3000295934,2/1/2025,4074564
C043149069,3000296041,2/27/2025,2209244
C043149054,3000296333,3/8/2025,93329
C043149070,3000296515,3/11/2025,2946103
C043149055,3000296546,1/3/2025,64406
C043149071,3000296735,2/25/2025,2101984
C043149056,3000296845,2/26/2025,537007
C043149072,3000296917,3/20/2025,48746
C043149057,3000297206,2/22/2025,446000
C043149058,3000297275,3/19/2025,2471321
C043149073,3000297392,2/6/2025,3317854
C043149074,3000297464,2/25/2025,683880
C043149080,3000297543,3/5/2025,1424180
C043149059,3000297598,1/18/2025,4333927
C043149075,3000297828,2/8/2025,2841229
C043149076,3000297859,1/20/2025,4464948
C043149081,3000298021,1/29/2025,2437400
C043149082,3000298052,1/26/2025,687594
C043149077,3000298227,3/25/2025,3000138
C043149083,3000298368,3/18/2025,1387259
C043149084,3000298461,1/19/2025,4912769
C043149085,3000298533,2/11/2025,3880222
C043149086,3000298681,3/13/2025,2094964
C043149087,3000298739,3/22/2025,2911512
C043149078,3000298870,1/11/2025,3356469
C043149079,3000299073,2/11/2025,2639912
C043149088,3000299138,2/5/2025,4649845
C043149089,3000299279,2/16/2025,2635456
C043149100,3000299327,1/31/2025,344047
C043149090,3000299341,1/11/2025,156321
C043149101,3000301943,1/3/2025,2292346
C043149102,3000302160,1/19/2025,3109773
C043149104,3000302548,3/14/2025,4920152
C043149091,3000302555,2/3/2025,1065288
C043149105,3000302672,2/2/2025,3256745
C043149092,3000303040,3/26/2025,2750930
C043149106,3000303208,3/27/2025,2763046
C043149093,3000303222,1/17/2025,810007
C043149107,3000303318,3/4/2025,3057535
C043149094,3000303404,3/7/2025,3015126
C043149108,3000303442,3/10/2025,1256613
C043149095,3000303631,1/17/2025,616223
C043149110,3000303772,1/18/2025,3266369
C043149111,3000304298,1/16/2025,2429035
C043149096,3000304580,2/19/2025,3189371
C043149097,3000304614,3/1/2025,3145480
C043149098,3000304638,1/31/2025,1373682
C043149099,3000304717,1/10/2025,3448386
C043149120,3000305068,1/30/2025,4316400
C043149112,3000305109,2/27/2025,4666565
C043149121,3000305295,3/9/2025,4750953
C043149124,3000305422,1/10/2025,4378389
C043149125,3000305484,2/20/2025,597882
C043149122,3000305556,3/8/2025,255437
C043149126,3000305817,3/10/2025,547571
C043149129,3000305934,1/4/2025,3456067
C043149113,3000305965,1/31/2025,1664017
C043149127,3000306072,3/24/2025,1088689
C043149128,3000306137,3/23/2025,795290
C043149114,3000306625,2/23/2025,2949399
C043149115,3000306704,1/19/2025,2083682
C043149130,3000306821,3/9/2025,1332555
C043149132,3000307055,1/24/2025,1966671
C043149116,3000307110,2/22/2025,81878
C043149131,3000307158,1/15/2025,2997718
C043149133,3000307299,1/4/2025,1372772
C043149134,3000307543,1/23/2025,4418260
C043149118,3000307945,1/2/2025,4526216
C043149119,3000308038,2/18/2025,3106726
C043149140,3000308296,3/19/2025,2951807
C043149135,3000309145,1/14/2025,2070840
C043149141,3000309468,3/27/2025,4777061
C043149136,3000309499,1/24/2025,2275406
C043149137,3000309657,1/5/2025,4822838
C043149138,3000309743,1/16/2025,4498949
C043149142,3000309781,1/3/2025,4375932
C043149143,3000309822,3/30/2025,3680012
C043149145,3000309884,1/28/2025,953383
C043149144,3000310053,3/4/2025,209450
C043149160,3000310242,1/31/2025,2676872
C043149161,3000310273,2/18/2025,3465625
C043149146,3000310321,1/25/2025,3545857
C043149162,3000310596,3/30/2025,910390
C043149163,3000310637,2/16/2025,3786512
C043149148,3000310709,1/23/2025,3020444
C043149147,3000310819,3/1/2025,1542232
C043149164,3000310857,1/9/2025,4976119
C043149166,3000310905,2/5/2025,2305500
C043149165,3000310998,3/3/2025,1965781
C043149150,3000311146,2/3/2025,200071
C043149167,3000311160,3/6/2025,1140884
C043149151,3000311342,2/24/2025,3201004
C043149168,3000311366,1/12/2025,3265793
C043149152,3000311445,3/8/2025,452287
C043149170,3000311517,2/20/2025,2708815
C043149169,3000311562,3/19/2025,3800191
C043149171,3000311641,1/7/2025,2851167
C043149172,3000311665,1/22/2025,3481885
C043149154,3000311854,2/1/2025,29171
C043149173,3000312198,1/15/2025,2882126
C043149174,3000312435,2/22/2025,2392486
C043149177,3000312909,2/15/2025,3406181
C043149175,3000313085,1/29/2025,4160397
C043149176,3000313212,3/9/2025,3367892
C043149178,3000313346,1/8/2025,4779520
C043149179,3000313803,2/23/2025,311789
C043149155,3000313827,1/2/2025,686926
C043149180,3000313865,3/17/2025,4655784
C043149157,3000314082,1/20/2025,813886
C043149181,3000314130,1/26/2025,572703
C043149182,3000314264,2/4/2025,2100122
C043149184,3000314549,2/13/2025,234956
C043149183,3000314587,1/17/2025,3798786
C043149159,3000314893,1/13/2025,2311772
C043149200,3000315508,2/6/2025,3297039
C043149202,3000315546,3/9/2025,1521107
C043149201,3000315584,1/8/2025,3607984
C043149203,3000315711,3/15/2025,655392
C043149204,3000315924,2/4/2025,3484718
C043149185,3000315979,1/17/2025,2812207
C043149206,3000316024,2/2/2025,333026
C043149207,3000316086,1/8/2025,2958719
C043149208,3000316103,2/27/2025,1967363
C043149209,3000316134,2/2/2025,535500
C043149205,3000316220,2/16/2025,3361064
C043149186,3000316354,1/10/2025,4687788
C043149187,3000316433,2/12/2025,4466790
C043149188,3000316457,3/20/2025,4928083
C043149190,3000316536,3/23/2025,3593344
C043149210,3000316598,1/30/2025,2122672
C043149189,3000316756,1/3/2025,3890520
C043149191,3000316835,2/16/2025,1387004
C043149212,3000316907,2/17/2025,4443357
C043149211,3000316990,3/29/2025,4395106
C043149213,3000317021,3/16/2025,3878640
C043149214,3000317186,1/13/2025,2493397
C043149215,3000317265,2/3/2025,4867115
C043149217,3000317296,3/7/2025,1948450
C043149216,3000317571,3/26/2025,4866763
C043149218,3000317629,1/7/2025,458776
C043149219,3000317650,3/11/2025,569869
C043149193,3000317698,1/9/2025,2520018
C043149196,3000317887,2/27/2025,3632056
C043149194,3000318059,3/9/2025,2129300
C043149198,3000318183,3/11/2025,4155472
C043149222,3000318224,1/2/2025,2717716
C043149223,3000318310,1/23/2025,3585280
C043149240,3000318664,2/17/2025,2865749
C043149241,3000318743,1/23/2025,3778057
C043149199,3000318767,1/14/2025,4224196
C043149224,3000319025,3/9/2025,3250617
C043149242,3000319087,2/15/2025,1685404
C043149225,3000319104,2/4/2025,3234449
C043149243,3000319290,1/20/2025,4230429
C043149226,3000319324,3/11/2025,4139009
C043149245,3000319513,1/1/2025,4044866
C043149228,3000319544,3/7/2025,3122946
C043149244,3000319568,1/6/2025,4714987
C043149227,3000319661,3/1/2025,2283029
C043149246,3000319915,3/12/2025,4781922
C043149229,3000320115,1/24/2025,2046099
C043149247,3000320201,1/12/2025,2984283
C043149248,3000320225,2/3/2025,3368470
C043149230,3000320270,1/20/2025,3079863
C043149232,3000320342,2/10/2025,1672437
C043149231,3000320469,2/9/2025,1721590
C043149233,3000320500,1/2/2025,3983016
C043149234,3000320744,1/11/2025,1570566
C043149249,3000320799,1/13/2025,3062522
C043149251,3000321112,2/9/2025,359821
C043149250,3000321181,2/10/2025,1824012
C043149252,3000321428,2/20/2025,971852
C043149253,3000321459,3/24/2025,304323
C043149235,3000321480,1/17/2025,4356464
C043149254,3000321844,3/2/2025,2394841
C043149255,3000321923,3/17/2025,2645918
C043149236,3000322085,2/15/2025,2974512
C043149237,3000322607,3/20/2025,4968595
C043149256,3000323927,3/28/2025,3008318
C043149257,3000323941,3/12/2025,3138049
C043149238,3000324058,3/29/2025,3503998
C043149258,3000324106,2/2/2025,2872223
C043149259,3000324144,1/18/2025,1489285
C043149239,3000324261,2/23/2025,4756081
C043149280,3000324333,3/22/2025,707665
C043149260,3000324405,2/26/2025,3046723
C043149261,3000324429,3/20/2025,1459687
C043149262,3000324728,1/26/2025,2598636
C043149284,3000325017,2/2/2025,2006610
C043149285,3000325062,2/1/2025,2615328
C043149286,3000325134,1/7/2025,3177531
C043149283,3000325213,1/20/2025,1305866
C043149287,3000325457,3/18/2025,1712256
C043149263,3000325505,3/5/2025,4420088
C043149264,3000325529,1/22/2025,425995
C043149288,3000325622,3/21/2025,533722
C043149265,3000325763,3/17/2025,1230468
C043149266,3000325811,1/22/2025,4810407
C043149267,3000325938,2/13/2025,3561871
C043149290,3000326045,2/5/2025,684448
C043149268,3000326069,3/17/2025,644629
C043149291,3000326083,2/18/2025,1724034
